ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
IV,Côte d'Ivoire,10364,100407,"Anyin, Morofo","Anyin, Morofo",471000,4,N,mtb,Anyin Morofo,1,1,Christianity,60,9,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.1627,-4.64232
IV,Côte d'Ivoire,13017,105688,"Arab, Lebanese","Arab, Lebanese",64000,2,N,apc,"Arabic, North Levantine Spoken",3,6,Islam,32,0.5,10,A001,Arab World,113,C0015,"Arab, Levant",43,8,"Africa, West and Central",AFR,Africa,N,N,,N,5.345101632,-4.014932447
IV,Côte d'Ivoire,13169,105948,"Arab, Libyan","Arab, Libyan",19000,1,Y,ayl,"Arabic, Libyan Spoken",0,6,Islam,2.6,0.1,10,A001,Arab World,114,C0016,"Arab, Libyan",11,8,"Africa, West and Central",AFR,Africa,N,N,1,N,6.826175,-5.269003
IV,Côte d'Ivoire,10483,100608,Attie,Attie,710000,5,N,ati,Attie,4,1,Christianity,70,15,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.00864,-3.79458
IV,Côte d'Ivoire,10499,100637,Avikam,"Avikam, Brignan",41000,4,N,avi,Avikam,3,1,Christianity,90,5,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.26,-5.25065
IV,Côte d'Ivoire,19061,100829,Bakwe,Bakwe,20000,4,N,bjw,Bakwe,4,1,Christianity,55,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.29517,-6.57547
IV,Côte d'Ivoire,10617,100925,Bambara,Bambara,11000,1,Y,bam,Bamanankan,5,6,Islam,5,0.5,22,A013,Sub-Saharan Peoples,219,C0127,Malinke-Bambara,12,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,10.09339,-7.02354
IV,Côte d'Ivoire,10636,100951,"Banda, Nafana","Banda, Nafana",4700,1,Y,nfr,Nafaanra,5,4,Ethnic Religions,5,0.9,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,N,1,N,8.242697965,-2.7
IV,Côte d'Ivoire,10734,101148,Baule,Baule,4281000,5,N,bci,Baoule,5,1,Christianity,55,27,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,4,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.42509,-4.76565
IV,Côte d'Ivoire,11479,102403,"Bete, Daloa","Bete, Daloa",254000,4,N,bev,"Bete, Daloa",4,4,Ethnic Religions,30,8,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.81922,-6.58283
IV,Côte d'Ivoire,19365,103133,"Bete, Gagnoa","Bete, Gagnoa",334000,4,N,btg,"Bete, Gagnoa",2,4,Ethnic Religions,40,7,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.14527,-5.95653
IV,Côte d'Ivoire,15357,110771,"Bete, Western","Bete, Western",254000,4,N,bet,"Bete, Guiberoua",4,4,Ethnic Religions,39,9,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.22116,-6.46929
IV,Côte d'Ivoire,10869,101479,"Birifor, Southern","Birifor, Southern",8400,2,N,biv,"Birifor, Southern",4,4,Ethnic Religions,13,2,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,9.35542,-2.83766
IV,Côte d'Ivoire,11042,101797,Bissa,Bissa,146000,4,N,bib,Bisa,4,4,Ethnic Religions,23,6,22,A013,Sub-Saharan Peoples,226,C0134,Mande,4,8,"Africa, West and Central",AFR,Africa,N,N,,N,8.00867,-5.95962
IV,Côte d'Ivoire,10931,101591,Bondoukou Kulango,Bondoukou Kulango,151000,1,Y,kzc,"Kulango, Bondoukou",4,4,Ethnic Religions,4,0.5,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,3,N,8.26407,-3.23509
IV,Côte d'Ivoire,15003,109426,"Bozo, Sorogoye","Bozo, Sorogoye",21000,1,Y,bze,"Bozo, Jenaama",3,6,Islam,0,0,22,A013,Sub-Saharan Peoples,289,C0200,Soninke,3,8,"Africa, West and Central",AFR,Africa,N,N,1,Y,5.530076704,-3.17937316
IV,Côte d'Ivoire,11140,102927,British,British,1800,4,N,eng,English,5,1,Christianity,60,8.8,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,127,8,"Africa, West and Central",AFR,Africa,N,N,,N,6.824924,-5.283766
IV,Côte d'Ivoire,10971,101675,Brong,Brong,247000,4,N,abr,Abron,2,4,Ethnic Religions,43,4,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.88773,-3.05365
IV,Côte d'Ivoire,11473,102382,Daho-Doo,"Daho-Doo, Doba",7200,4,N,das,Daho-Doo,1,4,Ethnic Religions,20,7,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.73489,-7.35734
IV,Côte d'Ivoire,11485,102417,Dan,"Dan, Yakuba",1708000,5,N,dnj,Dan,4,4,Ethnic Religions,33,15,22,A013,Sub-Saharan Peoples,226,C0134,Mande,3,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.45248,-7.95771
IV,Côte d'Ivoire,19007,114916,Deaf,Deaf,277000,2,N,xxx,Language unknown,0,6,Islam,33.64,,26,A017,Deaf,328,C0252,Deaf,216,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.80879419,-5.265178128
IV,Côte d'Ivoire,11522,102491,Deg,"Deg, Mo",2300,4,N,mzw,Deg,5,4,Ethnic Religions,23,5,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,N,,N,8.76203,-2.7
IV,Côte d'Ivoire,12959,105595,"Dida, Lakota","Dida, Lakota",183000,4,N,dic,"Dida, Lakota",1,1,Christianity,74,5,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.88045,-5.38814
IV,Côte d'Ivoire,16046,111082,"Dida, Yocoboue","Dida, Yocoboue",204000,4,N,gud,"Dida, Yocoboue",4,1,Christianity,77,9,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.38389,-5.14749
IV,Côte d'Ivoire,11586,115028,"Dogon, Tomo Kan Kan","Dogon, Tomo Kan",27000,2,N,dtm,"Dogon, Tomo Kan",3,4,Ethnic Religions,20,0.8,22,A013,Sub-Saharan Peoples,183,C0087,Gur,3,8,"Africa, West and Central",AFR,Africa,N,N,,N,10.300755,-5.600921
IV,Côte d'Ivoire,11720,102877,Ega,Ega,4000,4,N,ega,Ega,1,1,Christianity,70,8,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.56026,-5.41755
IV,Côte d'Ivoire,11145,102932,Eotile,"Eotile, Mekyibo",7700,4,N,any,Anyin,4,1,Christianity,90,8,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.287448,-3.302321
IV,Côte d'Ivoire,11158,102955,Esuma,Esuma,400,4,N,bci,Baoule,5,1,Christianity,93,7,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.287234401,-3.30477045
IV,Côte d'Ivoire,11169,102974,Ewe,Ewe,19000,4,N,ewe,Ewe,5,1,Christianity,75,5,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,10,8,"Africa, West and Central",AFR,Africa,N,N,,N,5.3493573,-4.002845423
IV,Côte d'Ivoire,11234,103059,French,French,43000,3,N,fra,French,5,1,Christianity,61,1,12,A003,Eurasian Peoples,172,C0076,French,114,8,"Africa, West and Central",AFR,Africa,N,N,,N,5.39679,-4.0652
IV,Côte d'Ivoire,11773,103078,"Fulani, Maasina","Fulani, Maasina",530000,1,Y,ffm,"Fulfulde, Maasina",4,6,Islam,0.2,0.1,22,A013,Sub-Saharan Peoples,173,C0077,Fulani / Fulbe,4,8,"Africa, West and Central",AFR,Africa,N,N,11,N,8.33421,-5.2076
IV,Côte d'Ivoire,11799,103137,Gagu,Gagu,80000,2,N,ggu,Gban,4,4,Ethnic Religions,15,1,22,A013,Sub-Saharan Peoples,273,C0184,Pygmy,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.39711,-5.52477
IV,Côte d'Ivoire,11871,103305,German,German,32000,4,N,deu,"German, Standard",5,1,Christianity,64,2.1,12,A003,Eurasian Peoples,175,C0079,Germanic,80,8,"Africa, West and Central",AFR,Africa,N,N,,N,6.799981,-5.243679
IV,Côte d'Ivoire,11907,103391,Glaro-Twabo,Glaro-Twabo,6700,4,N,glr,Glaro-Twabo,2,1,Christianity,55,6,22,A013,Sub-Saharan Peoples,206,C0112,Kru,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.2,-7.48245
IV,Côte d'Ivoire,11909,103394,Glio,"Glio, Oubi",5200,4,N,oub,Glio-Oubi,2,1,Christianity,55,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.11,-7.47863
IV,Côte d'Ivoire,11913,103408,Godie,Godie,52000,4,N,god,Godie,4,1,Christianity,55,9,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.40867,-5.85551
IV,Côte d'Ivoire,22323,119326,Goo,Goo,8200,4,N,gov,Goo,1,4,Ethnic Religions,30,3,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.47,-7.49
IV,Côte d'Ivoire,11933,103461,Gouin,Gouin,3500,4,N,cme,Cerma,4,4,Ethnic Religions,11,8,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,10.04539,-5.05996
IV,Côte d'Ivoire,12007,103591,Gouro,"Gouro, Kweni",669000,4,N,goa,Guro,5,4,Ethnic Religions,24,8,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.257,-6.19708
IV,Côte d'Ivoire,11941,103479,"Grebo, Seaside","Grebo, Seaside",79000,4,N,grj,"Grebo, Southern",2,1,Christianity,65,9,22,A013,Sub-Saharan Peoples,206,C0112,Kru,2,8,"Africa, West and Central",AFR,Africa,N,N,,N,5.2,-7.40579
IV,Côte d'Ivoire,21069,117899,Guebie,Guebie,8700,4,N,gie,Guebie,1,4,Ethnic Religions,8,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.423097,-5.964102
IV,Côte d'Ivoire,11124,101920,Guere,Guere,467000,4,N,gxx,We Southern,4,4,Ethnic Religions,15,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.50013,-7.63427
IV,Côte d'Ivoire,12070,103733,Hausa,Hausa,1153000,1,Y,hau,Hausa,5,6,Islam,0,0,22,A013,Sub-Saharan Peoples,186,C0090,Hausa,16,8,"Africa, West and Central",AFR,Africa,N,N,23,Y,5.383506,-4.036903
IV,Côte d'Ivoire,19663,115438,Jeri Kuo,Jeri Kuo,43000,1,Y,jek,Jeri Kuo,0,6,Islam,1,0.1,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,9.3957,-5.66717
IV,Côte d'Ivoire,12375,104323,"Jula, Dyula","Jula, Dyula",2781000,1,Y,dyu,Jula,5,6,Islam,0.6,0.5,22,A013,Sub-Saharan Peoples,220,C0128,Malinke-Jula,6,8,"Africa, West and Central",AFR,Africa,N,Y,56,N,9.23397,-4.40367
IV,Côte d'Ivoire,18921,114894,"Jula, Koyaga","Jula, Koyaga",93000,1,Y,kga,Koyaga,2,6,Islam,0.5,0.1,22,A013,Sub-Saharan Peoples,220,C0128,Malinke-Jula,1,8,"Africa, West and Central",AFR,Africa,N,Y,2,N,8.33591,-6.21795
IV,Côte d'Ivoire,18862,114693,"Jula, Odienne","Jula, Odienne",163000,1,Y,jod,Wojenaka,2,6,Islam,0,0,22,A013,Sub-Saharan Peoples,220,C0128,Malinke-Jula,1,8,"Africa, West and Central",AFR,Africa,N,Y,3,Y,9.72582,-7.6104
IV,Côte d'Ivoire,11696,102846,"Karaboro, Eastern","Karaboro, Eastern",9300,1,Y,xrb,"Karaboro, Eastern",4,4,Ethnic Religions,3,0.6,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,N,1,N,10.12941903,-5.078666977
IV,Côte d'Ivoire,12661,104945,Khisa,Khisa,10000,1,Y,kqm,Khisa,1,6,Islam,1,0.6,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,9.74387,-3.83653
IV,Côte d'Ivoire,20532,116874,Kla-Dan,Kla-Dan,33000,4,N,lda,Kla-Dan,1,4,Ethnic Religions,25,4,22,A013,Sub-Saharan Peoples,226,C0134,Mande,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.638981,-7.512648
IV,Côte d'Ivoire,19011,114932,"Koro, Koro Jula","Koro, Koro Jula",66000,1,Y,kfo,Koro,1,6,Islam,0.5,0.1,22,A013,Sub-Saharan Peoples,220,C0128,Malinke-Jula,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,8.11966,-5.73572
IV,Côte d'Ivoire,12818,105276,Kouya,"Kouya, Kouadia",20000,5,N,kyf,Kouya,4,4,Ethnic Religions,40,11,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.2676,-6.53827
IV,Côte d'Ivoire,12833,105297,"Krahn, Eastern","Krahn, Eastern",13000,4,N,kqo,"Krahn, Eastern",4,4,Ethnic Religions,10,9,22,A013,Sub-Saharan Peoples,206,C0112,Kru,2,8,"Africa, West and Central",AFR,Africa,N,N,,N,6.146526078,-7.687762552
IV,Côte d'Ivoire,15374,110789,"Krahn, Western","Krahn, Western",24000,1,Y,krw,"Krahn, Western",4,4,Ethnic Religions,4,0.5,22,A013,Sub-Saharan Peoples,206,C0112,Kru,2,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,6.52684,-8.41509
IV,Côte d'Ivoire,11248,105320,Krobu,Krobu,19000,4,N,kxb,Krobu,1,1,Christianity,95,3,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.8495,-4.49674
IV,Côte d'Ivoire,14003,107428,"Krumen, Northeastern","Krumen, Northeastern",39000,4,N,pye,"Krumen, Pye",3,4,Ethnic Religions,40,8,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.1,-7.01481
IV,Côte d'Ivoire,11253,105325,"Krumen, Plapo","Krumen, Plapo",200,3,N,ktj,"Krumen, Plapo",4,1,Christianity,61,2,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.19,-7.36682
IV,Côte d'Ivoire,11250,105322,"Krumen, Tepo","Krumen, Tepo",55000,4,N,ted,"Krumen, Tepo",4,1,Christianity,75,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.15,-7.25112
IV,Côte d'Ivoire,10955,101642,"Kulango, Bouna","Kulango, Bouna",278000,1,Y,nku,"Kulango, Bouna",1,4,Ethnic Religions,4,0.8,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,6,N,9.17296,-3.07066
IV,Côte d'Ivoire,12898,105506,Kwadia,Kwadia,1600,5,N,kwp,Kodia,1,1,Christianity,80,11,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.46315,-6.28723
IV,Côte d'Ivoire,12930,105547,Kyama,"Kyama, Ebrie",168000,4,N,ebr,Tchaman,4,1,Christianity,95,9,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.37739,-4.07237
IV,Côte d'Ivoire,10637,100952,Ligbi,Ligbi,8300,4,N,lig,Ligbi,1,6,Islam,3,2.673,22,A013,Sub-Saharan Peoples,226,C0134,Mande,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.85,-2.8
IV,Côte d'Ivoire,13082,105811,Lobi,Lobi,354000,1,Y,lob,Lobi,4,4,Ethnic Religions,1.6,1.4,22,A013,Sub-Saharan Peoples,183,C0087,Gur,3,8,"Africa, West and Central",AFR,Africa,N,Y,7,N,9.51534,-3.17041
IV,Côte d'Ivoire,19378,105840,Loma,Loma,3900,1,Y,loi,Loma,1,4,Ethnic Religions,3,0.2,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,9.40172,-3.47051
IV,Côte d'Ivoire,20052,115548,"Malinke, Ivorian","Malinke, Ivorian",1644000,1,Y,dyu,Jula,5,6,Islam,0.5,0.4,22,A013,Sub-Saharan Peoples,218,C0126,Malinke,1,8,"Africa, West and Central",AFR,Africa,N,Y,33,N,9.23397,-4.40367
IV,Côte d'Ivoire,13590,106411,"Malinke, Mau","Malinke, Mau",401000,1,Y,mxx,Mahou,3,6,Islam,0.5,0.03,22,A013,Sub-Saharan Peoples,218,C0126,Malinke,1,8,"Africa, West and Central",AFR,Africa,N,Y,8,N,8.37996,-7.6011
IV,Côte d'Ivoire,13511,106265,"Maninka, Eastern","Maninka, Eastern",30000,1,Y,emk,"Maninkakan, Eastern",4,6,Islam,0.5,0.1,22,A013,Sub-Saharan Peoples,218,C0126,Malinke,10,8,"Africa, West and Central",AFR,Africa,N,N,1,N,9.504101925,-7.563569219
IV,Côte d'Ivoire,13784,106745,Mona,"Mona, Mwan",27000,4,N,moa,Mwan,4,4,Ethnic Religions,24,3,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.89985,-5.95083
IV,Côte d'Ivoire,13802,106781,Mossi,Mossi,1570000,5,N,mos,Moore,5,1,Christianity,52,21,22,A013,Sub-Saharan Peoples,183,C0087,Gur,13,8,"Africa, West and Central",AFR,Africa,N,N,,N,9.76147,-5.02887
IV,Côte d'Ivoire,13323,107220,Neho,Neho,18000,1,Y,ney,Neyo,2,4,Ethnic Religions,3,1,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,5.1,-6.03814
IV,Côte d'Ivoire,13337,107240,Ngan,Ngan,33000,1,Y,nhb,Beng,3,4,Ethnic Religions,3,0.4,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,7.77688,-4.23345
IV,Côte d'Ivoire,21456,118272,Ngen,Ngen,900,4,N,gnj,Ngen,1,6,Islam,20,4,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.786525,-3.98673
IV,Côte d'Ivoire,19062,115226,"Nglwa, Mbato","Nglwa, Mbato",49000,4,N,gwa,Mbato,2,1,Christianity,90,4,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.36076,-3.6923
IV,Côte d'Ivoire,14076,107527,Nyabwa-Nyedebwa,Nyabwa-Nyedebwa,84000,4,N,nwb,Nyabwa,4,4,Ethnic Religions,40,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.92577,-6.87196
IV,Côte d'Ivoire,10370,100420,"Nzema, Appolo","Nzema, Appolo",130000,4,N,nzi,Nzema,5,1,Christianity,95,5,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.16301,-3.00274
IV,Côte d'Ivoire,14814,108789,Sefwi,Sefwi,19000,4,N,sfw,Esahie,5,1,Christianity,55,8,22,A013,Sub-Saharan Peoples,181,C0085,Guinean,2,8,"Africa, West and Central",AFR,Africa,N,N,,N,6.392069,-3.353241
IV,Côte d'Ivoire,11667,102801,"Senoufo, Dyimini","Senoufo, Dyimini",185000,1,Y,dyi,"Senoufo, Djimini",5,6,Islam,2,0.2,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,4,N,8.41013,-4.47537
IV,Côte d'Ivoire,13388,107310,"Senoufo, Niarafolo-Niafolo","Senoufo, Niarafolo-Niafolo",81000,1,Y,sev,"Senoufo, Nyarafolo",4,6,Islam,3,0.3,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,2,N,9.65593,-5.14387
IV,Côte d'Ivoire,14269,107773,"Senoufo, Palaka","Senoufo, Palaka",15000,1,Y,plr,"Senoufo, Palaka",2,6,Islam,3,1,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,9.5083,-4.9161
IV,Côte d'Ivoire,11550,114928,"Senoufo, Shempire","Senoufo, Shempire",179000,2,N,seb,"Senoufo, Shempire",1,4,Ethnic Religions,6,0.4,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,10.46457,-6.36775
IV,Côte d'Ivoire,15066,109516,"Senoufo, Southern","Senoufo, Southern",1633000,4,N,sef,"Senoufo, Cebaara",5,4,Ethnic Religions,6,3,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,,N,9.50768,-6.15264
IV,Côte d'Ivoire,15127,109617,"Senoufo, Supyire","Senoufo, Supyire",107000,1,Y,spp,"Senoufo, Supyire",4,4,Ethnic Religions,2,0.1,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,2,N,9.727741,-4.994381
IV,Côte d'Ivoire,15181,109702,"Senoufo, Tagwana","Senoufo, Tagwana",270000,4,N,tgw,"Senoufo, Tagwana",5,6,Islam,30,3,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,8.68247,-5.18282
IV,Côte d'Ivoire,15674,115833,"Senoufo, Tyelibele","Senoufo, Tyelibele",53000,1,Y,sef,"Senoufo, Cebaara",5,6,Islam,3,0.6,22,A013,Sub-Saharan Peoples,183,C0087,Gur,1,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,9.50768,-6.15264
IV,Côte d'Ivoire,14996,109413,Soninke,Soninke,214000,1,Y,snk,Soninke,3,6,Islam,0,0,22,A013,Sub-Saharan Peoples,289,C0200,Soninke,10,8,"Africa, West and Central",AFR,Africa,N,N,4,Y,8.99338,-6.2175
IV,Côte d'Ivoire,19211,115527,"South Asian, general","South Asian, general",2700,1,Y,hin,Hindi,5,5,Hinduism,1,0,21,A012,South Asian Peoples,468,A012,South Asia - other,59,8,"Africa, West and Central",AFR,Africa,N,N,1,N,6.796343,-5.27851
IV,Côte d'Ivoire,15339,109947,"Tenbo, Loron","Tenbo, Loron",9700,1,Y,lor,Teen,3,4,Ethnic Religions,3,0.5,22,A013,Sub-Saharan Peoples,183,C0087,Gur,2,8,"Africa, West and Central",AFR,Africa,N,Y,1,N,9.71234,-3.54029
IV,Côte d'Ivoire,15650,110295,Tura,Tura,77000,4,N,neb,Toura,4,4,Ethnic Religions,21,4,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.82572,-7.33687
IV,Côte d'Ivoire,15848,110659,Wan,"Wan, Nwa",43000,2,N,wan,Wan,1,4,Ethnic Religions,10,2,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.80828,-5.80755
IV,Côte d'Ivoire,15855,110669,Wane,Wane,4100,4,N,hwa,Wane,1,4,Ethnic Religions,40,4,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,5.2,-6.4656
IV,Côte d'Ivoire,15884,110714,Wassulu,Wassulu,17000,1,Y,jod,Wojenaka,2,6,Islam,0,0,22,A013,Sub-Saharan Peoples,219,C0127,Malinke-Bambara,3,8,"Africa, West and Central",AFR,Africa,N,Y,1,Y,9.501216723,-7.561283153
IV,Côte d'Ivoire,20326,116045,"Western Guere, Wee","Western Guere, Wee",48000,2,N,wec,We Western,4,4,Ethnic Religions,15,2,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.589589,-8.32982
IV,Côte d'Ivoire,19063,110844,Wobe,Wobe,293000,4,N,wob,We Northern,4,4,Ethnic Religions,28,7,22,A013,Sub-Saharan Peoples,206,C0112,Kru,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,7.41102,-7.22185
IV,Côte d'Ivoire,15414,110856,Wolof,Wolof,19000,1,Y,wol,Wolof,4,6,Islam,0,0,22,A013,Sub-Saharan Peoples,124,C0026,Atlantic-Wolof,12,8,"Africa, West and Central",AFR,Africa,N,N,1,Y,7.689698984,-5.02397386
IV,Côte d'Ivoire,18801,114492,Worodougou,Worodougou,127000,1,Y,jud,Worodougou,3,6,Islam,0.8,0.2,22,A013,Sub-Saharan Peoples,220,C0128,Malinke-Jula,1,8,"Africa, West and Central",AFR,Africa,N,Y,3,N,8.27647,-6.78486
IV,Côte d'Ivoire,16007,111006,Yaure,Yaure,54000,4,N,yre,Yaoure,4,4,Ethnic Religions,20,6,22,A013,Sub-Saharan Peoples,226,C0134,Mande,1,8,"Africa, West and Central",AFR,Africa,N,Y,,N,6.95173,-5.57522
IV,Côte d'Ivoire,16057,111095,Yoruba,Yoruba,127000,5,N,yor,Yoruba,5,1,Christianity,60,20,22,A013,Sub-Saharan Peoples,320,C0233,Yoruba,17,8,"Africa, West and Central",AFR,Africa,N,N,,N,5.359369511,-3.981964733
HR,Croatia,19207,115689,"Albanian, general","Albanian, general",16000,2,N,als,"Albanian, Tosk",5,1,Christianity,45,0.13,12,A003,Eurasian Peoples,106,C0008,Albanian,7,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,45.289846,17.705226
HR,Croatia,10953,101629,Bosniak,Bosniak,28000,1,Y,bos,Bosnian,5,6,Islam,0.029,0,12,A003,Eurasian Peoples,284,C0195,"Slav, Southern",24,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,45.12805,15.59482
